name1,name2,negative_pairs
Jennifer_Capriati,Shimon_Peres,"['Jennifer_Capriati_0036.jpg', 'Shimon_Peres_0007.jpg']"
Silvio_Berlusconi,George_W_Bush,"['Silvio_Berlusconi_0015.jpg', 'George_W_Bush_0009.jpg']"
John_Negroponte,Debbie_Reynolds,"['John_Negroponte_0021.jpg', 'Debbie_Reynolds_0003.jpg']"
Arnold_Schwarzenegger,Samuel_Waksal,"['Arnold_Schwarzenegger_0008.jpg', 'Samuel_Waksal_0003.jpg']"
John_Allen_Muhammad,Kenneth_Branagh,"['John_Allen_Muhammad_0007.jpg', 'Kenneth_Branagh_0001.jpg']"
Cate_Blanchett,Tony_Blair,"['Cate_Blanchett_0003.jpg', 'Tony_Blair_0035.jpg']"
Goldie_Hawn,Arnoldo_Aleman,"['Goldie_Hawn_0001.jpg', 'Arnoldo_Aleman_0005.jpg']"
Hitomi_Soga,Kim_Jin-sun,"['Hitomi_Soga_0001.jpg', 'Kim_Jin-sun_0002.jpg']"
Vladimir_Putin,Heather_Mills,"['Vladimir_Putin_0043.jpg', 'Heather_Mills_0004.jpg']"
Amber_Tamblyn,Frank_Cassell,"['Amber_Tamblyn_0001.jpg', 'Frank_Cassell_0001.jpg']"
Jean_Chretien,Bill_Clinton,"['Jean_Chretien_0055.jpg', 'Bill_Clinton_0009.jpg']"
Ashton_Kutcher,Jennifer_Aniston,"['Ashton_Kutcher_0001.jpg', 'Jennifer_Aniston_0013.jpg']"
Junichiro_Koizumi,Roh_Moo-hyun,"['Junichiro_Koizumi_0027.jpg', 'Roh_Moo-hyun_0014.jpg']"
Coretta_Scott_King,Bernard_Landry,"['Coretta_Scott_King_0003.jpg', 'Bernard_Landry_0002.jpg']"
Miyako_Miyazaki,Silvio_Berlusconi,"['Miyako_Miyazaki_0001.jpg', 'Silvio_Berlusconi_0023.jpg']"
Harvey_Weinstein,Hans_Blix,"['Harvey_Weinstein_0001.jpg', 'Hans_Blix_0006.jpg']"
Luiz_Inacio_Lula_da_Silva,Junichiro_Koizumi,"['Luiz_Inacio_Lula_da_Silva_0036.jpg', 'Junichiro_Koizumi_0050.jpg']"
Georgi_Parvanov,Laura_Linney,"['Georgi_Parvanov_0002.jpg', 'Laura_Linney_0003.jpg']"
Bob_Graham,Ann_Veneman,"['Bob_Graham_0006.jpg', 'Ann_Veneman_0004.jpg']"
Meghann_Shaughnessy,Pervez_Musharraf,"['Meghann_Shaughnessy_0001.jpg', 'Pervez_Musharraf_0002.jpg']"
Heidi_Fleiss,Constance_Marie,"['Heidi_Fleiss_0003.jpg', 'Constance_Marie_0003.jpg']"
Sandra_Bullock,Lesley_McCulloch,"['Sandra_Bullock_0001.jpg', 'Lesley_McCulloch_0003.jpg']"
Cesar_Gaviria,Tony_Blair,"['Cesar_Gaviria_0003.jpg', 'Tony_Blair_0057.jpg']"
Laura_Bush,George_W_Bush,"['Laura_Bush_0006.jpg', 'George_W_Bush_0046.jpg']"
Hugo_Chavez,Naomi_Campbell,"['Hugo_Chavez_0069.jpg', 'Naomi_Campbell_0001.jpg']"
James_Blake,Marco_Antonio_Barrera,"['James_Blake_0003.jpg', 'Marco_Antonio_Barrera_0006.jpg']"
Roberto_Carlos,Rubens_Barrichello,"['Roberto_Carlos_0004.jpg', 'Rubens_Barrichello_0004.jpg']"
Eduardo_Duhalde,Biljana_Plavsic,"['Eduardo_Duhalde_0005.jpg', 'Biljana_Plavsic_0003.jpg']"
Johnny_Unitas,Arantxa_Sanchez-Vicario,"['Johnny_Unitas_0001.jpg', 'Arantxa_Sanchez-Vicario_0001.jpg']"
James_Kelly,Gerhard_Schroeder,"['James_Kelly_0009.jpg', 'Gerhard_Schroeder_0068.jpg']"
Tim_Henman,James_Smith,"['Tim_Henman_0009.jpg', 'James_Smith_0001.jpg']"
Jennifer_Rodriguez,Hal_Sutton,"['Jennifer_Rodriguez_0002.jpg', 'Hal_Sutton_0001.jpg']"
Angelina_Jolie,Lucio_Gutierrez,"['Angelina_Jolie_0007.jpg', 'Lucio_Gutierrez_0007.jpg']"
Colin_Powell,Hamid_Karzai,"['Colin_Powell_0110.jpg', 'Hamid_Karzai_0010.jpg']"
Halle_Berry,Kjell_Magne_Bondevik,"['Halle_Berry_0010.jpg', 'Kjell_Magne_Bondevik_0002.jpg']"
Candie_Kung,Steven_Spielberg,"['Candie_Kung_0004.jpg', 'Steven_Spielberg_0001.jpg']"
Donald_Pettit,Thomas_Rupprath,"['Donald_Pettit_0002.jpg', 'Thomas_Rupprath_0002.jpg']"
Chakib_Khelil,Tony_Blair,"['Chakib_Khelil_0001.jpg', 'Tony_Blair_0138.jpg']"
Bill_Gates,Mark_Philippoussis,"['Bill_Gates_0008.jpg', 'Mark_Philippoussis_0004.jpg']"
Osama_bin_Laden,Steven_Spielberg,"['Osama_bin_Laden_0002.jpg', 'Steven_Spielberg_0004.jpg']"
Hans_Blix,Nicanor_Duarte_Frutos,"['Hans_Blix_0024.jpg', 'Nicanor_Duarte_Frutos_0010.jpg']"
Sergei_Ivanov,Colin_Powell,"['Sergei_Ivanov_0005.jpg', 'Colin_Powell_0177.jpg']"
Donald_Rumsfeld,Bob_Stoops,"['Donald_Rumsfeld_0095.jpg', 'Bob_Stoops_0006.jpg']"
Vanessa_Redgrave,Roger_Federer,"['Vanessa_Redgrave_0003.jpg', 'Roger_Federer_0008.jpg']"
Mike_Holmgren,George_W_Bush,"['Mike_Holmgren_0001.jpg', 'George_W_Bush_0217.jpg']"
Jeremy_Shockey,Taha_Yassin_Ramadan,"['Jeremy_Shockey_0002.jpg', 'Taha_Yassin_Ramadan_0006.jpg']"
Jay_Garner,Zhu_Rongji,"['Jay_Garner_0003.jpg', 'Zhu_Rongji_0001.jpg']"
Carlos_Ruiz,Guillermo_Coria,"['Carlos_Ruiz_0003.jpg', 'Guillermo_Coria_0005.jpg']"
Jennifer_Capriati,Jean_Chretien,"['Jennifer_Capriati_0038.jpg', 'Jean_Chretien_0006.jpg']"
Elizabeth_Hurley,Robert_Mueller,"['Elizabeth_Hurley_0001.jpg', 'Robert_Mueller_0005.jpg']"
Queen_Latifah,Jean_Chretien,"['Queen_Latifah_0003.jpg', 'Jean_Chretien_0026.jpg']"
Laura_Bush,Lleyton_Hewitt,"['Laura_Bush_0033.jpg', 'Lleyton_Hewitt_0036.jpg']"
George_W_Bush,George_Karl,"['George_W_Bush_0409.jpg', 'George_Karl_0002.jpg']"
Norm_Coleman,John_Snow,"['Norm_Coleman_0007.jpg', 'John_Snow_0015.jpg']"
Al_Davis,George_W_Bush,"['Al_Davis_0002.jpg', 'George_W_Bush_0170.jpg']"
Silvio_Berlusconi,Carlos_Moya,"['Silvio_Berlusconi_0011.jpg', 'Carlos_Moya_0011.jpg']"
Ariel_Sharon,Chakib_Khelil,"['Ariel_Sharon_0071.jpg', 'Chakib_Khelil_0001.jpg']"
Thomas_OBrien,Don_Siegelman,"['Thomas_OBrien_0006.jpg', 'Don_Siegelman_0003.jpg']"
Dennis_Hastert,Serena_Williams,"['Dennis_Hastert_0002.jpg', 'Serena_Williams_0007.jpg']"
Fred_Funk,Binyamin_Ben-Eliezer,"['Fred_Funk_0002.jpg', 'Binyamin_Ben-Eliezer_0005.jpg']"
Lucio_Gutierrez,Jennifer_Garner,"['Lucio_Gutierrez_0013.jpg', 'Jennifer_Garner_0002.jpg']"
James_Schultz,Colin_Powell,"['James_Schultz_0002.jpg', 'Colin_Powell_0015.jpg']"
Pierce_Brosnan,Emma_Thompson,"['Pierce_Brosnan_0008.jpg', 'Emma_Thompson_0002.jpg']"
Jean_Charest,Keith_Bogans,"['Jean_Charest_0009.jpg', 'Keith_Bogans_0002.jpg']"
Jean_Chretien,Prince_Naruhito,"['Jean_Chretien_0052.jpg', 'Prince_Naruhito_0003.jpg']"
Pete_Sampras,LeBron_James,"['Pete_Sampras_0009.jpg', 'LeBron_James_0004.jpg']"
Sally_Ride,Roh_Moo-hyun,"['Sally_Ride_0001.jpg', 'Roh_Moo-hyun_0010.jpg']"
Guillermo_Coria,William_Bulger,"['Guillermo_Coria_0012.jpg', 'William_Bulger_0003.jpg']"
Julie_Gerberding,Michael_Schumacher,"['Julie_Gerberding_0008.jpg', 'Michael_Schumacher_0015.jpg']"
George_W_Bush,Conan_OBrien,"['George_W_Bush_0353.jpg', 'Conan_OBrien_0003.jpg']"
George_W_Bush,Scott_Peterson,"['George_W_Bush_0177.jpg', 'Scott_Peterson_0003.jpg']"
Joan_Laporta,Donald_Rumsfeld,"['Joan_Laporta_0009.jpg', 'Donald_Rumsfeld_0119.jpg']"
George_W_Bush,Michael_Sullivan,"['George_W_Bush_0348.jpg', 'Michael_Sullivan_0002.jpg']"
Colin_Powell,Hugh_Grant,"['Colin_Powell_0171.jpg', 'Hugh_Grant_0009.jpg']"
Carlos_Manuel_Pruneda,Saddam_Hussein,"['Carlos_Manuel_Pruneda_0001.jpg', 'Saddam_Hussein_0002.jpg']"
Paul_McCartney,Richard_Butler,"['Paul_McCartney_0004.jpg', 'Richard_Butler_0002.jpg']"
Jack_Straw,Megawati_Sukarnoputri,"['Jack_Straw_0002.jpg', 'Megawati_Sukarnoputri_0018.jpg']"
David_Anderson,Gil_de_Ferran,"['David_Anderson_0004.jpg', 'Gil_de_Ferran_0003.jpg']"
Toni_Braxton,Paul_Bremer,"['Toni_Braxton_0002.jpg', 'Paul_Bremer_0020.jpg']"
George_W_Bush,Alvaro_Uribe,"['George_W_Bush_0220.jpg', 'Alvaro_Uribe_0006.jpg']"
George_W_Bush,Jiang_Zemin,"['George_W_Bush_0272.jpg', 'Jiang_Zemin_0015.jpg']"
Arnold_Schwarzenegger,Peter_Greenaway,"['Arnold_Schwarzenegger_0019.jpg', 'Peter_Greenaway_0002.jpg']"
Christine_Baumgartner,Hu_Jintao,"['Christine_Baumgartner_0003.jpg', 'Hu_Jintao_0002.jpg']"
Jong_Thae_Hwa,John_Ashcroft,"['Jong_Thae_Hwa_0002.jpg', 'John_Ashcroft_0015.jpg']"
Marty_Mornhinweg,Charles_Bronson,"['Marty_Mornhinweg_0003.jpg', 'Charles_Bronson_0002.jpg']"
Anthony_Fauci,Recep_Tayyip_Erdogan,"['Anthony_Fauci_0002.jpg', 'Recep_Tayyip_Erdogan_0018.jpg']"
Pervez_Musharraf,Harrison_Ford,"['Pervez_Musharraf_0017.jpg', 'Harrison_Ford_0006.jpg']"
George_W_Bush,Atal_Bihari_Vajpayee,"['George_W_Bush_0026.jpg', 'Atal_Bihari_Vajpayee_0015.jpg']"
Gerhard_Schroeder,Kurt_Warner,"['Gerhard_Schroeder_0090.jpg', 'Kurt_Warner_0002.jpg']"
Luis_Ernesto_Derbez_Bautista,Tony_Blair,"['Luis_Ernesto_Derbez_Bautista_0005.jpg', 'Tony_Blair_0065.jpg']"
Fran_Drescher,Julianne_Moore,"['Fran_Drescher_0001.jpg', 'Julianne_Moore_0016.jpg']"
Jesse_Jackson,Fernando_Gonzalez,"['Jesse_Jackson_0009.jpg', 'Fernando_Gonzalez_0006.jpg']"
Jiang_Zemin,Shannon_OBrien,"['Jiang_Zemin_0015.jpg', 'Shannon_OBrien_0001.jpg']"
Barbara_Walters,Luis_Ernesto_Derbez_Bautista,"['Barbara_Walters_0003.jpg', 'Luis_Ernesto_Derbez_Bautista_0003.jpg']"
Carlos_Menem,George_W_Bush,"['Carlos_Menem_0011.jpg', 'George_W_Bush_0316.jpg']"
Sylvester_Stallone,Joe_Nichols,"['Sylvester_Stallone_0002.jpg', 'Joe_Nichols_0004.jpg']"
Calista_Flockhart,Zhu_Rongji,"['Calista_Flockhart_0006.jpg', 'Zhu_Rongji_0003.jpg']"
Nestor_Kirchner,Andre_Agassi,"['Nestor_Kirchner_0020.jpg', 'Andre_Agassi_0036.jpg']"
Donald_Rumsfeld,Joschka_Fischer,"['Donald_Rumsfeld_0032.jpg', 'Joschka_Fischer_0008.jpg']"
Hamid_Karzai,Paul_Byrd,"['Hamid_Karzai_0012.jpg', 'Paul_Byrd_0001.jpg']"
Kurt_Warner,Sally_Kirkland,"['Kurt_Warner_0003.jpg', 'Sally_Kirkland_0003.jpg']"
John_Negroponte,Bill_Clinton,"['John_Negroponte_0020.jpg', 'Bill_Clinton_0020.jpg']"
Raoul_Ruiz,Barry_Alvarez,"['Raoul_Ruiz_0001.jpg', 'Barry_Alvarez_0002.jpg']"
Ian_Thorpe,Raghad_Saddam_Hussein,"['Ian_Thorpe_0008.jpg', 'Raghad_Saddam_Hussein_0001.jpg']"
Gloria_Allred,Julianne_Moore,"['Gloria_Allred_0002.jpg', 'Julianne_Moore_0013.jpg']"
Robert_Bonner,Goldie_Hawn,"['Robert_Bonner_0001.jpg', 'Goldie_Hawn_0003.jpg']"
Colin_Powell,Laura_Bush,"['Colin_Powell_0095.jpg', 'Laura_Bush_0008.jpg']"
Sarah_Michelle_Gellar,Dick_Cheney,"['Sarah_Michelle_Gellar_0001.jpg', 'Dick_Cheney_0010.jpg']"
Colin_Powell,Pedro_Solbes,"['Colin_Powell_0171.jpg', 'Pedro_Solbes_0003.jpg']"
Pete_Sampras,Donald_Rumsfeld,"['Pete_Sampras_0003.jpg', 'Donald_Rumsfeld_0064.jpg']"
George_W_Bush,Victoria_Clarke,"['George_W_Bush_0272.jpg', 'Victoria_Clarke_0002.jpg']"
Elinor_Caplan,Ariel_Sharon,"['Elinor_Caplan_0001.jpg', 'Ariel_Sharon_0017.jpg']"
Dick_Cheney,Alvaro_Uribe,"['Dick_Cheney_0010.jpg', 'Alvaro_Uribe_0008.jpg']"
Kristin_Davis,Ariel_Sharon,"['Kristin_Davis_0002.jpg', 'Ariel_Sharon_0062.jpg']"
Carlo_Ancelotti,Mick_Jagger,"['Carlo_Ancelotti_0002.jpg', 'Mick_Jagger_0005.jpg']"
Alvaro_Uribe,Vincent_Gallo,"['Alvaro_Uribe_0029.jpg', 'Vincent_Gallo_0003.jpg']"
Hugo_Chavez,Carlos_Menem,"['Hugo_Chavez_0024.jpg', 'Carlos_Menem_0004.jpg']"
Kimi_Raikkonen,Hilary_Duff,"['Kimi_Raikkonen_0003.jpg', 'Hilary_Duff_0003.jpg']"
Frank_Cassell,David_Trimble,"['Frank_Cassell_0003.jpg', 'David_Trimble_0003.jpg']"
Jacques_Chirac,George_W_Bush,"['Jacques_Chirac_0014.jpg', 'George_W_Bush_0526.jpg']"
Jessica_Lynch,Colin_Powell,"['Jessica_Lynch_0002.jpg', 'Colin_Powell_0080.jpg']"
Derek_Jeter,Vladimiro_Montesinos,"['Derek_Jeter_0001.jpg', 'Vladimiro_Montesinos_0003.jpg']"
John_Ashcroft,Kurt_Russell,"['John_Ashcroft_0012.jpg', 'Kurt_Russell_0001.jpg']"
Hugo_Chavez,George_W_Bush,"['Hugo_Chavez_0065.jpg', 'George_W_Bush_0178.jpg']"
Gloria_Macapagal_Arroyo,Vicente_Fox,"['Gloria_Macapagal_Arroyo_0011.jpg', 'Vicente_Fox_0003.jpg']"
Donald_Rumsfeld,Lleyton_Hewitt,"['Donald_Rumsfeld_0014.jpg', 'Lleyton_Hewitt_0040.jpg']"
Taha_Yassin_Ramadan,Prince_Willem-Alexander,"['Taha_Yassin_Ramadan_0006.jpg', 'Prince_Willem-Alexander_0001.jpg']"
Serena_Williams,Ahmad_Masood,"['Serena_Williams_0052.jpg', 'Ahmad_Masood_0002.jpg']"
Julianne_Moore,Atal_Bihari_Vajpayee,"['Julianne_Moore_0015.jpg', 'Atal_Bihari_Vajpayee_0015.jpg']"
Martin_Brodeur,Junichiro_Koizumi,"['Martin_Brodeur_0002.jpg', 'Junichiro_Koizumi_0010.jpg']"
Kjell_Magne_Bondevik,Noah_Wyle,"['Kjell_Magne_Bondevik_0003.jpg', 'Noah_Wyle_0001.jpg']"
Guillermo_Coria,James_Cameron,"['Guillermo_Coria_0020.jpg', 'James_Cameron_0002.jpg']"
Roman_Polanski,Aleksander_Kwasniewski,"['Roman_Polanski_0002.jpg', 'Aleksander_Kwasniewski_0001.jpg']"
Geraldine_Chaplin,Raoul_Ruiz,"['Geraldine_Chaplin_0002.jpg', 'Raoul_Ruiz_0002.jpg']"
John_Bolton,John_McCormack,"['John_Bolton_0008.jpg', 'John_McCormack_0002.jpg']"
Yoriko_Kawaguchi,Ariel_Sharon,"['Yoriko_Kawaguchi_0001.jpg', 'Ariel_Sharon_0021.jpg']"
Guillermo_Coria,Shannon_OBrien,"['Guillermo_Coria_0023.jpg', 'Shannon_OBrien_0002.jpg']"
Gloria_Macapagal_Arroyo,Donald_Rumsfeld,"['Gloria_Macapagal_Arroyo_0015.jpg', 'Donald_Rumsfeld_0086.jpg']"
Antonio_Palocci,Luiz_Inacio_Lula_da_Silva,"['Antonio_Palocci_0008.jpg', 'Luiz_Inacio_Lula_da_Silva_0003.jpg']"
Winona_Ryder,Martha_Lucia_Ramirez,"['Winona_Ryder_0004.jpg', 'Martha_Lucia_Ramirez_0001.jpg']"
Bob_Stoops,Iain_Duncan_Smith,"['Bob_Stoops_0003.jpg', 'Iain_Duncan_Smith_0002.jpg']"
Candice_Bergen,Paul_Wolfowitz,"['Candice_Bergen_0001.jpg', 'Paul_Wolfowitz_0004.jpg']"
Colin_Powell,Mahathir_Mohamad,"['Colin_Powell_0146.jpg', 'Mahathir_Mohamad_0014.jpg']"
Laura_Bush,Tony_Blair,"['Laura_Bush_0021.jpg', 'Tony_Blair_0130.jpg']"
Igor_Ivanov,Paul_Burrell,"['Igor_Ivanov_0014.jpg', 'Paul_Burrell_0009.jpg']"
Art_Howe,Manuel_Poggiali,"['Art_Howe_0003.jpg', 'Manuel_Poggiali_0001.jpg']"
Colin_Powell,Tommy_Franks,"['Colin_Powell_0126.jpg', 'Tommy_Franks_0008.jpg']"
Gerhard_Schroeder,Mike_Price,"['Gerhard_Schroeder_0049.jpg', 'Mike_Price_0002.jpg']"
John_Bolton,Gerhard_Schroeder,"['John_Bolton_0010.jpg', 'Gerhard_Schroeder_0071.jpg']"
Fred_Eckhard,Joe_Torre,"['Fred_Eckhard_0002.jpg', 'Joe_Torre_0001.jpg']"
Hans_Blix,Jennifer_Capriati,"['Hans_Blix_0002.jpg', 'Jennifer_Capriati_0024.jpg']"
Michelle_Kwan,George_W_Bush,"['Michelle_Kwan_0008.jpg', 'George_W_Bush_0309.jpg']"
Jennifer_Aniston,Martin_McGuinness,"['Jennifer_Aniston_0004.jpg', 'Martin_McGuinness_0004.jpg']"
Faye_Dunaway,Lleyton_Hewitt,"['Faye_Dunaway_0003.jpg', 'Lleyton_Hewitt_0025.jpg']"
Dan_Morales,Gerhard_Schroeder,"['Dan_Morales_0001.jpg', 'Gerhard_Schroeder_0042.jpg']"
Dianne_Feinstein,Miyako_Miyazaki,"['Dianne_Feinstein_0003.jpg', 'Miyako_Miyazaki_0002.jpg']"
Evander_Holyfield,Gil_de_Ferran,"['Evander_Holyfield_0001.jpg', 'Gil_de_Ferran_0003.jpg']"
Horst_Koehler,Rick_Carlisle,"['Horst_Koehler_0001.jpg', 'Rick_Carlisle_0004.jpg']"
Boris_Yeltsin,Abdullah_Gul,"['Boris_Yeltsin_0002.jpg', 'Abdullah_Gul_0006.jpg']"
Doris_Roberts,Walter_Mondale,"['Doris_Roberts_0002.jpg', 'Walter_Mondale_0010.jpg']"
Adel_Al-Jubeir,Azra_Akin,"['Adel_Al-Jubeir_0001.jpg', 'Azra_Akin_0001.jpg']"
John_Mayer,Jean-David_Levitte,"['John_Mayer_0003.jpg', 'Jean-David_Levitte_0007.jpg']"
Ariel_Sharon,Pierce_Brosnan,"['Ariel_Sharon_0005.jpg', 'Pierce_Brosnan_0003.jpg']"
Bruce_Van_De_Velde,Bob_Hope,"['Bruce_Van_De_Velde_0001.jpg', 'Bob_Hope_0003.jpg']"
Robert_De_Niro,Mikhail_Kasyanov,"['Robert_De_Niro_0006.jpg', 'Mikhail_Kasyanov_0004.jpg']"
Robert_Zoellick,George_W_Bush,"['Robert_Zoellick_0003.jpg', 'George_W_Bush_0110.jpg']"
Mahmoud_Abbas,Tony_Blair,"['Mahmoud_Abbas_0025.jpg', 'Tony_Blair_0056.jpg']"
Jeremy_Greenstock,Sergey_Lavrov,"['Jeremy_Greenstock_0001.jpg', 'Sergey_Lavrov_0008.jpg']"
Jennifer_Lopez,Hugo_Chavez,"['Jennifer_Lopez_0003.jpg', 'Hugo_Chavez_0042.jpg']"
Anne_McLellan,Arnold_Palmer,"['Anne_McLellan_0003.jpg', 'Arnold_Palmer_0002.jpg']"
George_W_Bush,Leonid_Kuchma,"['George_W_Bush_0173.jpg', 'Leonid_Kuchma_0006.jpg']"
Hans_Blix,Silvio_Berlusconi,"['Hans_Blix_0009.jpg', 'Silvio_Berlusconi_0002.jpg']"
George_W_Bush,David_Anderson,"['George_W_Bush_0169.jpg', 'David_Anderson_0004.jpg']"
Clint_Eastwood,Yasser_Arafat,"['Clint_Eastwood_0006.jpg', 'Yasser_Arafat_0004.jpg']"
Chanda_Rubin,Alvaro_Uribe,"['Chanda_Rubin_0004.jpg', 'Alvaro_Uribe_0035.jpg']"
Colin_Powell,John_Snow,"['Colin_Powell_0071.jpg', 'John_Snow_0011.jpg']"
Donald_Rumsfeld,George_W_Bush,"['Donald_Rumsfeld_0033.jpg', 'George_W_Bush_0338.jpg']"
Ben_Affleck,Abdullah_Gul,"['Ben_Affleck_0005.jpg', 'Abdullah_Gul_0011.jpg']"
Camilla_Parker_Bowles,Nicanor_Duarte_Frutos,"['Camilla_Parker_Bowles_0001.jpg', 'Nicanor_Duarte_Frutos_0011.jpg']"
Cesar_Maia,George_W_Bush,"['Cesar_Maia_0002.jpg', 'George_W_Bush_0060.jpg']"
Cruz_Bustamante,Vanessa_Incontrada,"['Cruz_Bustamante_0003.jpg', 'Vanessa_Incontrada_0003.jpg']"
Bob_Hope,Arnold_Schwarzenegger,"['Bob_Hope_0002.jpg', 'Arnold_Schwarzenegger_0041.jpg']"
Recep_Tayyip_Erdogan,David_Dodge,"['Recep_Tayyip_Erdogan_0019.jpg', 'David_Dodge_0002.jpg']"
Bill_Gates,Tony_Blair,"['Bill_Gates_0002.jpg', 'Tony_Blair_0113.jpg']"
Ariel_Sharon,Mark_Hurlbert,"['Ariel_Sharon_0066.jpg', 'Mark_Hurlbert_0003.jpg']"
Jorge_Arce,Patty_Schnyder,"['Jorge_Arce_0002.jpg', 'Patty_Schnyder_0001.jpg']"
George_W_Bush,Silvio_Berlusconi,"['George_W_Bush_0148.jpg', 'Silvio_Berlusconi_0023.jpg']"
George_W_Bush,Gloria_Macapagal_Arroyo,"['George_W_Bush_0173.jpg', 'Gloria_Macapagal_Arroyo_0023.jpg']"
George_W_Bush,Demi_Moore,"['George_W_Bush_0502.jpg', 'Demi_Moore_0002.jpg']"
Donald_Rumsfeld,Vicente_Fox,"['Donald_Rumsfeld_0045.jpg', 'Vicente_Fox_0017.jpg']"
George_W_Bush,Donald_Pettit,"['George_W_Bush_0363.jpg', 'Donald_Pettit_0003.jpg']"
Carly_Fiorina,Rainer_Schuettler,"['Carly_Fiorina_0003.jpg', 'Rainer_Schuettler_0002.jpg']"
Naomi_Watts,George_W_Bush,"['Naomi_Watts_0017.jpg', 'George_W_Bush_0414.jpg']"
Colin_Powell,Luis_Figo,"['Colin_Powell_0233.jpg', 'Luis_Figo_0002.jpg']"
Robert_Mueller,Anders_Fogh_Rasmussen,"['Robert_Mueller_0003.jpg', 'Anders_Fogh_Rasmussen_0002.jpg']"
Arnold_Schwarzenegger,Tony_Stewart,"['Arnold_Schwarzenegger_0029.jpg', 'Tony_Stewart_0003.jpg']"
Ahmed_Chalabi,Colin_Powell,"['Ahmed_Chalabi_0005.jpg', 'Colin_Powell_0154.jpg']"
Alejandro_Atchugarry,Naji_Sabri,"['Alejandro_Atchugarry_0001.jpg', 'Naji_Sabri_0003.jpg']"
Donald_Rumsfeld,Halle_Berry,"['Donald_Rumsfeld_0019.jpg', 'Halle_Berry_0004.jpg']"
Ali_Abbas,Carrie-Anne_Moss,"['Ali_Abbas_0002.jpg', 'Carrie-Anne_Moss_0005.jpg']"
Francisco_Flores,George_W_Bush,"['Francisco_Flores_0003.jpg', 'George_W_Bush_0113.jpg']"
Ellen_Engleman,John_Ashcroft,"['Ellen_Engleman_0001.jpg', 'John_Ashcroft_0035.jpg']"
George_Pataki,Nicole_Kidman,"['George_Pataki_0002.jpg', 'Nicole_Kidman_0002.jpg']"
Jennifer_Rodriguez,Jean-Sebastien_Giguere,"['Jennifer_Rodriguez_0002.jpg', 'Jean-Sebastien_Giguere_0001.jpg']"
Larry_Bowa,Kevin_Costner,"['Larry_Bowa_0001.jpg', 'Kevin_Costner_0001.jpg']"
Jean-Claude_Braquet,John_Allen_Muhammad,"['Jean-Claude_Braquet_0001.jpg', 'John_Allen_Muhammad_0001.jpg']"
Luiz_Inacio_Lula_da_Silva,Sheryl_Crow,"['Luiz_Inacio_Lula_da_Silva_0029.jpg', 'Sheryl_Crow_0005.jpg']"
Jennifer_Aniston,John_Kerry,"['Jennifer_Aniston_0007.jpg', 'John_Kerry_0013.jpg']"
Jean_Chretien,Eileen_Coparropa,"['Jean_Chretien_0039.jpg', 'Eileen_Coparropa_0003.jpg']"
Mesut_Yilmaz,Fabrice_Santoro,"['Mesut_Yilmaz_0002.jpg', 'Fabrice_Santoro_0002.jpg']"
Gerhard_Schroeder,Jiang_Zemin,"['Gerhard_Schroeder_0054.jpg', 'Jiang_Zemin_0014.jpg']"
Ken_Macha,Will_Smith,"['Ken_Macha_0003.jpg', 'Will_Smith_0002.jpg']"
Heizo_Takenaka,George_W_Bush,"['Heizo_Takenaka_0007.jpg', 'George_W_Bush_0049.jpg']"
Arnold_Schwarzenegger,Daniela_Hantuchova,"['Arnold_Schwarzenegger_0017.jpg', 'Daniela_Hantuchova_0001.jpg']"
Thaksin_Shinawatra,Catherine_Zeta-Jones,"['Thaksin_Shinawatra_0001.jpg', 'Catherine_Zeta-Jones_0010.jpg']"
George_W_Bush,David_Kelley,"['George_W_Bush_0264.jpg', 'David_Kelley_0001.jpg']"
Kim_Ryong-sung,Vladimir_Putin,"['Kim_Ryong-sung_0010.jpg', 'Vladimir_Putin_0014.jpg']"
Ari_Fleischer,Gerry_Adams,"['Ari_Fleischer_0010.jpg', 'Gerry_Adams_0006.jpg']"
Julianne_Moore,Nestor_Kirchner,"['Julianne_Moore_0008.jpg', 'Nestor_Kirchner_0022.jpg']"
Alejandro_Toledo,Jong_Wook_Lee,"['Alejandro_Toledo_0026.jpg', 'Jong_Wook_Lee_0002.jpg']"
Janica_Kostelic,Junichiro_Koizumi,"['Janica_Kostelic_0002.jpg', 'Junichiro_Koizumi_0016.jpg']"
Barbra_Streisand,Donald_Rumsfeld,"['Barbra_Streisand_0001.jpg', 'Donald_Rumsfeld_0066.jpg']"
Jennifer_Keller,Rubens_Barrichello,"['Jennifer_Keller_0002.jpg', 'Rubens_Barrichello_0003.jpg']"
Gary_Locke,Andre_Agassi,"['Gary_Locke_0002.jpg', 'Andre_Agassi_0026.jpg']"
Jorge_Castaneda,Tony_Blair,"['Jorge_Castaneda_0001.jpg', 'Tony_Blair_0008.jpg']"
Thaksin_Shinawatra,Jennifer_Aniston,"['Thaksin_Shinawatra_0005.jpg', 'Jennifer_Aniston_0015.jpg']"
Jeremy_Greenstock,Al_Pacino,"['Jeremy_Greenstock_0010.jpg', 'Al_Pacino_0002.jpg']"
Gerhard_Schroeder,Russell_Coutts,"['Gerhard_Schroeder_0018.jpg', 'Russell_Coutts_0001.jpg']"
John_Negroponte,Juan_Ignacio_Chela,"['John_Negroponte_0019.jpg', 'Juan_Ignacio_Chela_0002.jpg']"
Ariel_Sharon,Trent_Lott,"['Ariel_Sharon_0036.jpg', 'Trent_Lott_0011.jpg']"
